bookmarks,conversation_id,created_at,display_text_range/0,display_text_range/1,entities/hashtags/0/indices/0,entities/hashtags/0/indices/1,entities/hashtags/0/text,entities/hashtags/1/indices/0,entities/hashtags/1/indices/1,entities/hashtags/1/text,entities/media/0/additional_media_info/monetizable,entities/media/0/additional_media_info/source_user/user_results/result/__typename,entities/media/0/additional_media_info/source_user/user_results/result/avatar/image_url,entities/media/0/additional_media_info/source_user/user_results/result/core/created_at,entities/media/0/additional_media_info/source_user/user_results/result/core/name,entities/media/0/additional_media_info/source_user/user_results/result/core/screen_name,entities/media/0/additional_media_info/source_user/user_results/result/dm_permissions/can_dm,entities/media/0/additional_media_info/source_user/user_results/result/follow_request_sent,entities/media/0/additional_media_info/source_user/user_results/result/has_graduated_access,entities/media/0/additional_media_info/source_user/user_results/result/id,entities/media/0/additional_media_info/source_user/user_results/result/is_blue_verified,entities/media/0/additional_media_info/source_user/user_results/result/legacy/default_profile,entities/media/0/additional_media_info/source_user/user_results/result/legacy/default_profile_image,entities/media/0/additional_media_info/source_user/user_results/result/legacy/description,entities/media/0/additional_media_info/source_user/user_results/result/legacy/fast_followers_count,entities/media/0/additional_media_info/source_user/user_results/result/legacy/favourites_count,entities/media/0/additional_media_info/source_user/user_results/result/legacy/follow_request_sent,entities/media/0/additional_media_info/source_user/user_results/result/legacy/followers_count,entities/media/0/additional_media_info/source_user/user_results/result/legacy/friends_count,entities/media/0/additional_media_info/source_user/user_results/result/legacy/has_custom_timelines,entities/media/0/additional_media_info/source_user/user_results/result/legacy/is_translator,entities/media/0/additional_media_info/source_user/user_results/result/legacy/listed_count,entities/media/0/additional_media_info/source_user/user_results/result/legacy/media_count,entities/media/0/additional_media_info/source_user/user_results/result/legacy/needs_phone_verification,entities/media/0/additional_media_info/source_user/user_results/result/legacy/normal_followers_count,entities/media/0/additional_media_info/source_user/user_results/result/legacy/notifications,entities/media/0/additional_media_info/source_user/user_results/result/legacy/pinned_tweet_ids_str/0,entities/media/0/additional_media_info/source_user/user_results/result/legacy/possibly_sensitive,entities/media/0/additional_media_info/source_user/user_results/result/legacy/profile_banner_url,entities/media/0/additional_media_info/source_user/user_results/result/legacy/profile_interstitial_type,entities/media/0/additional_media_info/source_user/user_results/result/legacy/statuses_count,entities/media/0/additional_media_info/source_user/user_results/result/legacy/time_zone,entities/media/0/additional_media_info/source_user/user_results/result/legacy/translator_type,entities/media/0/additional_media_info/source_user/user_results/result/legacy/url,entities/media/0/additional_media_info/source_user/user_results/result/legacy/utc_offset,entities/media/0/additional_media_info/source_user/user_results/result/legacy/want_retweets,entities/media/0/additional_media_info/source_user/user_results/result/legacy/withheld_description,entities/media/0/additional_media_info/source_user/user_results/result/legacy/withheld_scope,entities/media/0/additional_media_info/source_user/user_results/result/location/location,entities/media/0/additional_media_info/source_user/user_results/result/media_permissions/can_media_tag,entities/media/0/additional_media_info/source_user/user_results/result/parody_commentary_fan_label,entities/media/0/additional_media_info/source_user/user_results/result/privacy/protected,entities/media/0/additional_media_info/source_user/user_results/result/profile_bio/description,entities/media/0/additional_media_info/source_user/user_results/result/profile_description_language,entities/media/0/additional_media_info/source_user/user_results/result/profile_image_shape,entities/media/0/additional_media_info/source_user/user_results/result/relationship_perspectives/blocked_by,entities/media/0/additional_media_info/source_user/user_results/result/relationship_perspectives/blocking,entities/media/0/additional_media_info/source_user/user_results/result/relationship_perspectives/followed_by,entities/media/0/additional_media_info/source_user/user_results/result/relationship_perspectives/following,entities/media/0/additional_media_info/source_user/user_results/result/relationship_perspectives/muting,entities/media/0/additional_media_info/source_user/user_results/result/rest_id,entities/media/0/additional_media_info/source_user/user_results/result/super_follow_eligible,entities/media/0/additional_media_info/source_user/user_results/result/super_followed_by,entities/media/0/additional_media_info/source_user/user_results/result/super_following,entities/media/0/additional_media_info/source_user/user_results/result/verification/verified,entities/media/0/display_url,entities/media/0/expanded_url,entities/media/0/ext_alt_text,entities/media/0/ext_media_availability/status,entities/media/0/features/all/tags/0/name,entities/media/0/features/all/tags/0/screen_name,entities/media/0/features/all/tags/0/type,entities/media/0/features/all/tags/0/user_id,entities/media/0/features/all/tags/1/name,entities/media/0/features/all/tags/1/screen_name,entities/media/0/features/all/tags/1/type,entities/media/0/features/all/tags/1/user_id,entities/media/0/features/large/faces/0/h,entities/media/0/features/large/faces/0/w,entities/media/0/features/large/faces/0/x,entities/media/0/features/large/faces/0/y,entities/media/0/features/large/faces/1/h,entities/media/0/features/large/faces/1/w,entities/media/0/features/large/faces/1/x,entities/media/0/features/large/faces/1/y,entities/media/0/features/large/faces/2/h,entities/media/0/features/large/faces/2/w,entities/media/0/features/large/faces/2/x,entities/media/0/features/large/faces/2/y,entities/media/0/features/large/faces/3/h,entities/media/0/features/large/faces/3/w,entities/media/0/features/large/faces/3/x,entities/media/0/features/large/faces/3/y,entities/media/0/features/large/faces/4/h,entities/media/0/features/large/faces/4/w,entities/media/0/features/large/faces/4/x,entities/media/0/features/large/faces/4/y,entities/media/0/features/large/faces/5/h,entities/media/0/features/large/faces/5/w,entities/media/0/features/large/faces/5/x,entities/media/0/features/large/faces/5/y,entities/media/0/features/large/faces/6/h,entities/media/0/features/large/faces/6/w,entities/media/0/features/large/faces/6/x,entities/media/0/features/large/faces/6/y,entities/media/0/features/large/faces/7/h,entities/media/0/features/large/faces/7/w,entities/media/0/features/large/faces/7/x,entities/media/0/features/large/faces/7/y,entities/media/0/features/medium/faces/0/h,entities/media/0/features/medium/faces/0/w,entities/media/0/features/medium/faces/0/x,entities/media/0/features/medium/faces/0/y,entities/media/0/features/medium/faces/1/h,entities/media/0/features/medium/faces/1/w,entities/media/0/features/medium/faces/1/x,entities/media/0/features/medium/faces/1/y,entities/media/0/features/medium/faces/2/h,entities/media/0/features/medium/faces/2/w,entities/media/0/features/medium/faces/2/x,entities/media/0/features/medium/faces/2/y,entities/media/0/features/medium/faces/3/h,entities/media/0/features/medium/faces/3/w,entities/media/0/features/medium/faces/3/x,entities/media/0/features/medium/faces/3/y,entities/media/0/features/medium/faces/4/h,entities/media/0/features/medium/faces/4/w,entities/media/0/features/medium/faces/4/x,entities/media/0/features/medium/faces/4/y,entities/media/0/features/medium/faces/5/h,entities/media/0/features/medium/faces/5/w,entities/media/0/features/medium/faces/5/x,entities/media/0/features/medium/faces/5/y,entities/media/0/features/medium/faces/6/h,entities/media/0/features/medium/faces/6/w,entities/media/0/features/medium/faces/6/x,entities/media/0/features/medium/faces/6/y,entities/media/0/features/medium/faces/7/h,entities/media/0/features/medium/faces/7/w,entities/media/0/features/medium/faces/7/x,entities/media/0/features/medium/faces/7/y,entities/media/0/features/orig/faces/0/h,entities/media/0/features/orig/faces/0/w,entities/media/0/features/orig/faces/0/x,entities/media/0/features/orig/faces/0/y,entities/media/0/features/orig/faces/1/h,entities/media/0/features/orig/faces/1/w,entities/media/0/features/orig/faces/1/x,entities/media/0/features/orig/faces/1/y,entities/media/0/features/orig/faces/2/h,entities/media/0/features/orig/faces/2/w,entities/media/0/features/orig/faces/2/x,entities/media/0/features/orig/faces/2/y,entities/media/0/features/orig/faces/3/h,entities/media/0/features/orig/faces/3/w,entities/media/0/features/orig/faces/3/x,entities/media/0/features/orig/faces/3/y,entities/media/0/features/orig/faces/4/h,entities/media/0/features/orig/faces/4/w,entities/media/0/features/orig/faces/4/x,entities/media/0/features/orig/faces/4/y,entities/media/0/features/orig/faces/5/h,entities/media/0/features/orig/faces/5/w,entities/media/0/features/orig/faces/5/x,entities/media/0/features/orig/faces/5/y,entities/media/0/features/orig/faces/6/h,entities/media/0/features/orig/faces/6/w,entities/media/0/features/orig/faces/6/x,entities/media/0/features/orig/faces/6/y,entities/media/0/features/orig/faces/7/h,entities/media/0/features/orig/faces/7/w,entities/media/0/features/orig/faces/7/x,entities/media/0/features/orig/faces/7/y,entities/media/0/features/small/faces/0/h,entities/media/0/features/small/faces/0/w,entities/media/0/features/small/faces/0/x,entities/media/0/features/small/faces/0/y,entities/media/0/features/small/faces/1/h,entities/media/0/features/small/faces/1/w,entities/media/0/features/small/faces/1/x,entities/media/0/features/small/faces/1/y,entities/media/0/features/small/faces/2/h,entities/media/0/features/small/faces/2/w,entities/media/0/features/small/faces/2/x,entities/media/0/features/small/faces/2/y,entities/media/0/features/small/faces/3/h,entities/media/0/features/small/faces/3/w,entities/media/0/features/small/faces/3/x,entities/media/0/features/small/faces/3/y,entities/media/0/features/small/faces/4/h,entities/media/0/features/small/faces/4/w,entities/media/0/features/small/faces/4/x,entities/media/0/features/small/faces/4/y,entities/media/0/features/small/faces/5/h,entities/media/0/features/small/faces/5/w,entities/media/0/features/small/faces/5/x,entities/media/0/features/small/faces/5/y,entities/media/0/features/small/faces/6/h,entities/media/0/features/small/faces/6/w,entities/media/0/features/small/faces/6/x,entities/media/0/features/small/faces/6/y,entities/media/0/features/small/faces/7/h,entities/media/0/features/small/faces/7/w,entities/media/0/features/small/faces/7/x,entities/media/0/features/small/faces/7/y,entities/media/0/id_str,entities/media/0/indices/0,entities/media/0/indices/1,entities/media/0/media_key,entities/media/0/media_results/result/media_key,entities/media/0/media_url_https,entities/media/0/original_info/focus_rects/0/h,entities/media/0/original_info/focus_rects/0/w,entities/media/0/original_info/focus_rects/0/x,entities/media/0/original_info/focus_rects/0/y,entities/media/0/original_info/focus_rects/1/h,entities/media/0/original_info/focus_rects/1/w,entities/media/0/original_info/focus_rects/1/x,entities/media/0/original_info/focus_rects/1/y,entities/media/0/original_info/focus_rects/2/h,entities/media/0/original_info/focus_rects/2/w,entities/media/0/original_info/focus_rects/2/x,entities/media/0/original_info/focus_rects/2/y,entities/media/0/original_info/focus_rects/3/h,entities/media/0/original_info/focus_rects/3/w,entities/media/0/original_info/focus_rects/3/x,entities/media/0/original_info/focus_rects/3/y,entities/media/0/original_info/focus_rects/4/h,entities/media/0/original_info/focus_rects/4/w,entities/media/0/original_info/focus_rects/4/x,entities/media/0/original_info/focus_rects/4/y,entities/media/0/original_info/height,entities/media/0/original_info/width,entities/media/0/sizes/large/h,entities/media/0/sizes/large/resize,entities/media/0/sizes/large/w,entities/media/0/sizes/medium/h,entities/media/0/sizes/medium/resize,entities/media/0/sizes/medium/w,entities/media/0/sizes/small/h,entities/media/0/sizes/small/resize,entities/media/0/sizes/small/w,entities/media/0/sizes/thumb/h,entities/media/0/sizes/thumb/resize,entities/media/0/sizes/thumb/w,entities/media/0/source_status_id_str,entities/media/0/source_user_id_str,entities/media/0/type,entities/media/0/url,entities/media/0/video_info/aspect_ratio/0,entities/media/0/video_info/aspect_ratio/1,entities/media/0/video_info/duration_millis,entities/media/0/video_info/variants/0/bitrate,entities/media/0/video_info/variants/0/content_type,entities/media/0/video_info/variants/0/url,entities/media/0/video_info/variants/1/bitrate,entities/media/0/video_info/variants/1/content_type,entities/media/0/video_info/variants/1/url,entities/media/0/video_info/variants/2/bitrate,entities/media/0/video_info/variants/2/content_type,entities/media/0/video_info/variants/2/url,entities/media/0/video_info/variants/3/bitrate,entities/media/0/video_info/variants/3/content_type,entities/media/0/video_info/variants/3/url,entities/media/1/additional_media_info/monetizable,entities/media/1/additional_media_info/source_user/user_results/result/__typename,entities/media/1/additional_media_info/source_user/user_results/result/avatar/image_url,entities/media/1/additional_media_info/source_user/user_results/result/core/created_at,entities/media/1/additional_media_info/source_user/user_results/result/core/name,entities/media/1/additional_media_info/source_user/user_results/result/core/screen_name,entities/media/1/additional_media_info/source_user/user_results/result/dm_permissions/can_dm,entities/media/1/additional_media_info/source_user/user_results/result/follow_request_sent,entities/media/1/additional_media_info/source_user/user_results/result/has_graduated_access,entities/media/1/additional_media_info/source_user/user_results/result/id,entities/media/1/additional_media_info/source_user/user_results/result/is_blue_verified,entities/media/1/additional_media_info/source_user/user_results/result/legacy/default_profile,entities/media/1/additional_media_info/source_user/user_results/result/legacy/default_profile_image,entities/media/1/additional_media_info/source_user/user_results/result/legacy/description,entities/media/1/additional_media_info/source_user/user_results/result/legacy/fast_followers_count,entities/media/1/additional_media_info/source_user/user_results/result/legacy/favourites_count,entities/media/1/additional_media_info/source_user/user_results/result/legacy/follow_request_sent,entities/media/1/additional_media_info/source_user/user_results/result/legacy/followers_count,entities/media/1/additional_media_info/source_user/user_results/result/legacy/friends_count,entities/media/1/additional_media_info/source_user/user_results/result/legacy/has_custom_timelines,entities/media/1/additional_media_info/source_user/user_results/result/legacy/is_translator,entities/media/1/additional_media_info/source_user/user_results/result/legacy/listed_count,entities/media/1/additional_media_info/source_user/user_results/result/legacy/media_count,entities/media/1/additional_media_info/source_user/user_results/result/legacy/needs_phone_verification,entities/media/1/additional_media_info/source_user/user_results/result/legacy/normal_followers_count,entities/media/1/additional_media_info/source_user/user_results/result/legacy/notifications,entities/media/1/additional_media_info/source_user/user_results/result/legacy/pinned_tweet_ids_str/0,entities/media/1/additional_media_info/source_user/user_results/result/legacy/possibly_sensitive,entities/media/1/additional_media_info/source_user/user_results/result/legacy/profile_banner_url,entities/media/1/additional_media_info/source_user/user_results/result/legacy/profile_interstitial_type,entities/media/1/additional_media_info/source_user/user_results/result/legacy/statuses_count,entities/media/1/additional_media_info/source_user/user_results/result/legacy/time_zone,entities/media/1/additional_media_info/source_user/user_results/result/legacy/translator_type,entities/media/1/additional_media_info/source_user/user_results/result/legacy/url,entities/media/1/additional_media_info/source_user/user_results/result/legacy/utc_offset,entities/media/1/additional_media_info/source_user/user_results/result/legacy/want_retweets,entities/media/1/additional_media_info/source_user/user_results/result/legacy/withheld_description,entities/media/1/additional_media_info/source_user/user_results/result/legacy/withheld_scope,entities/media/1/additional_media_info/source_user/user_results/result/location/location,entities/media/1/additional_media_info/source_user/user_results/result/media_permissions/can_media_tag,entities/media/1/additional_media_info/source_user/user_results/result/parody_commentary_fan_label,entities/media/1/additional_media_info/source_user/user_results/result/privacy/protected,entities/media/1/additional_media_info/source_user/user_results/result/profile_bio/description,entities/media/1/additional_media_info/source_user/user_results/result/profile_description_language,entities/media/1/additional_media_info/source_user/user_results/result/profile_image_shape,entities/media/1/additional_media_info/source_user/user_results/result/relationship_perspectives/blocked_by,entities/media/1/additional_media_info/source_user/user_results/result/relationship_perspectives/blocking,entities/media/1/additional_media_info/source_user/user_results/result/relationship_perspectives/followed_by,entities/media/1/additional_media_info/source_user/user_results/result/relationship_perspectives/following,entities/media/1/additional_media_info/source_user/user_results/result/relationship_perspectives/muting,entities/media/1/additional_media_info/source_user/user_results/result/rest_id,entities/media/1/additional_media_info/source_user/user_results/result/super_follow_eligible,entities/media/1/additional_media_info/source_user/user_results/result/super_followed_by,entities/media/1/additional_media_info/source_user/user_results/result/super_following,entities/media/1/additional_media_info/source_user/user_results/result/verification/verified,entities/media/1/display_url,entities/media/1/expanded_url,entities/media/1/ext_alt_text,entities/media/1/ext_media_availability/status,entities/media/1/features/all/tags/0/name,entities/media/1/features/all/tags/0/screen_name,entities/media/1/features/all/tags/0/type,entities/media/1/features/all/tags/0/user_id,entities/media/1/features/all/tags/1/name,entities/media/1/features/all/tags/1/screen_name,entities/media/1/features/all/tags/1/type,entities/media/1/features/all/tags/1/user_id,entities/media/1/features/large/faces/0/h,entities/media/1/features/large/faces/0/w,entities/media/1/features/large/faces/0/x,entities/media/1/features/large/faces/0/y,entities/media/1/features/large/faces/1/h,entities/media/1/features/large/faces/1/w,entities/media/1/features/large/faces/1/x,entities/media/1/features/large/faces/1/y,entities/media/1/features/large/faces/2/h,entities/media/1/features/large/faces/2/w,entities/media/1/features/large/faces/2/x,entities/media/1/features/large/faces/2/y,entities/media/1/features/large/faces/3/h,entities/media/1/features/large/faces/3/w,entities/media/1/features/large/faces/3/x,entities/media/1/features/large/faces/3/y,entities/media/1/features/large/faces/4/h,entities/media/1/features/large/faces/4/w,entities/media/1/features/large/faces/4/x,entities/media/1/features/large/faces/4/y,entities/media/1/features/large/faces/5/h,entities/media/1/features/large/faces/5/w,entities/media/1/features/large/faces/5/x,entities/media/1/features/large/faces/5/y,entities/media/1/features/large/faces/6/h,entities/media/1/features/large/faces/6/w,entities/media/1/features/large/faces/6/x,entities/media/1/features/large/faces/6/y,entities/media/1/features/large/faces/7/h,entities/media/1/features/large/faces/7/w,entities/media/1/features/large/faces/7/x,entities/media/1/features/large/faces/7/y,entities/media/1/features/medium/faces/0/h,entities/media/1/features/medium/faces/0/w,entities/media/1/features/medium/faces/0/x,entities/media/1/features/medium/faces/0/y,entities/media/1/features/medium/faces/1/h,entities/media/1/features/medium/faces/1/w,entities/media/1/features/medium/faces/1/x,entities/media/1/features/medium/faces/1/y,entities/media/1/features/medium/faces/2/h,entities/media/1/features/medium/faces/2/w,entities/media/1/features/medium/faces/2/x,entities/media/1/features/medium/faces/2/y,entities/media/1/features/medium/faces/3/h,entities/media/1/features/medium/faces/3/w,entities/media/1/features/medium/faces/3/x,entities/media/1/features/medium/faces/3/y,entities/media/1/features/medium/faces/4/h,entities/media/1/features/medium/faces/4/w,entities/media/1/features/medium/faces/4/x,entities/media/1/features/medium/faces/4/y,entities/media/1/features/medium/faces/5/h,entities/media/1/features/medium/faces/5/w,entities/media/1/features/medium/faces/5/x,entities/media/1/features/medium/faces/5/y,entities/media/1/features/medium/faces/6/h,entities/media/1/features/medium/faces/6/w,entities/media/1/features/medium/faces/6/x,entities/media/1/features/medium/faces/6/y,entities/media/1/features/medium/faces/7/h,entities/media/1/features/medium/faces/7/w,entities/media/1/features/medium/faces/7/x,entities/media/1/features/medium/faces/7/y,entities/media/1/features/orig/faces/0/h,entities/media/1/features/orig/faces/0/w,entities/media/1/features/orig/faces/0/x,entities/media/1/features/orig/faces/0/y,entities/media/1/features/orig/faces/1/h,entities/media/1/features/orig/faces/1/w,entities/media/1/features/orig/faces/1/x,entities/media/1/features/orig/faces/1/y,entities/media/1/features/orig/faces/2/h,entities/media/1/features/orig/faces/2/w,entities/media/1/features/orig/faces/2/x,entities/media/1/features/orig/faces/2/y,entities/media/1/features/orig/faces/3/h,entities/media/1/features/orig/faces/3/w,entities/media/1/features/orig/faces/3/x,entities/media/1/features/orig/faces/3/y,entities/media/1/features/orig/faces/4/h,entities/media/1/features/orig/faces/4/w,entities/media/1/features/orig/faces/4/x,entities/media/1/features/orig/faces/4/y,entities/media/1/features/orig/faces/5/h,entities/media/1/features/orig/faces/5/w,entities/media/1/features/orig/faces/5/x,entities/media/1/features/orig/faces/5/y,entities/media/1/features/orig/faces/6/h,entities/media/1/features/orig/faces/6/w,entities/media/1/features/orig/faces/6/x,entities/media/1/features/orig/faces/6/y,entities/media/1/features/orig/faces/7/h,entities/media/1/features/orig/faces/7/w,entities/media/1/features/orig/faces/7/x,entities/media/1/features/orig/faces/7/y,entities/media/1/features/small/faces/0/h,entities/media/1/features/small/faces/0/w,entities/media/1/features/small/faces/0/x,entities/media/1/features/small/faces/0/y,entities/media/1/features/small/faces/1/h,entities/media/1/features/small/faces/1/w,entities/media/1/features/small/faces/1/x,entities/media/1/features/small/faces/1/y,entities/media/1/features/small/faces/2/h,entities/media/1/features/small/faces/2/w,entities/media/1/features/small/faces/2/x,entities/media/1/features/small/faces/2/y,entities/media/1/features/small/faces/3/h,entities/media/1/features/small/faces/3/w,entities/media/1/features/small/faces/3/x,entities/media/1/features/small/faces/3/y,entities/media/1/features/small/faces/4/h,entities/media/1/features/small/faces/4/w,entities/media/1/features/small/faces/4/x,entities/media/1/features/small/faces/4/y,entities/media/1/features/small/faces/5/h,entities/media/1/features/small/faces/5/w,entities/media/1/features/small/faces/5/x,entities/media/1/features/small/faces/5/y,entities/media/1/features/small/faces/6/h,entities/media/1/features/small/faces/6/w,entities/media/1/features/small/faces/6/x,entities/media/1/features/small/faces/6/y,entities/media/1/features/small/faces/7/h,entities/media/1/features/small/faces/7/w,entities/media/1/features/small/faces/7/x,entities/media/1/features/small/faces/7/y,entities/media/1/id_str,entities/media/1/indices/0,entities/media/1/indices/1,entities/media/1/media_key,entities/media/1/media_results/result/media_key,entities/media/1/media_url_https,entities/media/1/original_info/focus_rects/0/h,entities/media/1/original_info/focus_rects/0/w,entities/media/1/original_info/focus_rects/0/x,entities/media/1/original_info/focus_rects/0/y,entities/media/1/original_info/focus_rects/1/h,entities/media/1/original_info/focus_rects/1/w,entities/media/1/original_info/focus_rects/1/x,entities/media/1/original_info/focus_rects/1/y,entities/media/1/original_info/focus_rects/2/h,entities/media/1/original_info/focus_rects/2/w,entities/media/1/original_info/focus_rects/2/x,entities/media/1/original_info/focus_rects/2/y,entities/media/1/original_info/focus_rects/3/h,entities/media/1/original_info/focus_rects/3/w,entities/media/1/original_info/focus_rects/3/x,entities/media/1/original_info/focus_rects/3/y,entities/media/1/original_info/focus_rects/4/h,entities/media/1/original_info/focus_rects/4/w,entities/media/1/original_info/focus_rects/4/x,entities/media/1/original_info/focus_rects/4/y,entities/media/1/original_info/height,entities/media/1/original_info/width,entities/media/1/sizes/large/h,entities/media/1/sizes/large/resize,entities/media/1/sizes/large/w,entities/media/1/sizes/medium/h,entities/media/1/sizes/medium/resize,entities/media/1/sizes/medium/w,entities/media/1/sizes/small/h,entities/media/1/sizes/small/resize,entities/media/1/sizes/small/w,entities/media/1/sizes/thumb/h,entities/media/1/sizes/thumb/resize,entities/media/1/sizes/thumb/w,entities/media/1/source_status_id_str,entities/media/1/source_user_id_str,entities/media/1/type,entities/media/1/url,entities/media/1/video_info/aspect_ratio/0,entities/media/1/video_info/aspect_ratio/1,entities/media/1/video_info/duration_millis,entities/media/1/video_info/variants/0/bitrate,entities/media/1/video_info/variants/0/content_type,entities/media/1/video_info/variants/0/url,entities/media/1/video_info/variants/1/bitrate,entities/media/1/video_info/variants/1/content_type,entities/media/1/video_info/variants/1/url,entities/media/1/video_info/variants/2/bitrate,entities/media/1/video_info/variants/2/content_type,entities/media/1/video_info/variants/2/url,entities/media/1/video_info/variants/3/bitrate,entities/media/1/video_info/variants/3/content_type,entities/media/1/video_info/variants/3/url,entities/urls/0/display_url,entities/urls/0/expanded_url,entities/urls/0/indices/0,entities/urls/0/indices/1,entities/urls/0/url,entities/user_mentions/0/id_str,entities/user_mentions/0/indices/0,entities/user_mentions/0/indices/1,entities/user_mentions/0/name,entities/user_mentions/0/screen_name,favorites,lang,media/photo/0/id,media/photo/0/media_url_https,media/photo/0/sizes/h,media/photo/0/sizes/w,media/photo/1/id,media/photo/1/media_url_https,media/photo/1/sizes/h,media/photo/1/sizes/w,media/video/0/aspect_ratio/0,media/video/0/aspect_ratio/1,media/video/0/duration,media/video/0/id,media/video/0/media_url_https,media/video/0/original_info/height,media/video/0/original_info/width,media/video/0/variants/0/bitrate,media/video/0/variants/0/content_type,media/video/0/variants/0/url,media/video/0/variants/1/bitrate,media/video/0/variants/1/content_type,media/video/0/variants/1/url,media/video/0/variants/2/bitrate,media/video/0/variants/2/content_type,media/video/0/variants/2/url,media/video/0/variants/3/bitrate,media/video/0/variants/3/content_type,media/video/0/variants/3/url,quotes,replies,retweets,screen_name,source,text,tweet_id,type,user_info/avatar,user_info/cover_image,user_info/created_at,user_info/description,user_info/favourites_count,user_info/followers_count,user_info/friends_count,user_info/location,user_info/name,user_info/rest_id,user_info/screen_name,user_info/url,user_info/verified,user_info/verified_type,views,label,confidence
2,1146748742005080065,Thu Jul 04 11:53:00 +0000 2019,0,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,45,laurenduca,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As a lifelong fan of “The Little Mermaid,” I love Halle Bailey as Ariel, but if Disney don’t cast Ursula as a purple person, my childhood will be RUINED",1146748742005080065,tweet,https://pbs.twimg.com/profile_images/1410427961199632387/TrOAK4zB_normal.jpg,,Thu Apr 28 13:41:19 +0000 2011,fresh newsletters 🥞🧠 https://t.co/ghwPkpd6lk,45937,286800,6996,BRB,Lauren Duca,289342771,laurenduca,,True,,,positive,0.8274922370910645
5,1146511790337069057,Wed Jul 03 20:11:26 +0000 2019,0,179,162.0,179.0,TheLittleMermaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pic.x.com/sEThoFSj7w,https://x.com/BlackGirlNerds/status/1146511790337069057/photo/1,,Available,,,,,,,,,202.0,202.0,227.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,202.0,227.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,202.0,227.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,165.0,186.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1465117396279992e+18,180.0,203.0,3_1146511739627999233,3_1146511739627999233,https://pbs.twimg.com/media/D-k6WktXkAEu98z.jpg,397.0,709.0,119.0,0.0,397.0,397.0,431.0,0.0,397.0,348.0,480.0,0.0,397.0,199.0,625.0,0.0,397.0,828.0,0.0,0.0,397.0,828.0,397.0,fit,828.0,397.0,fit,828.0,326.0,fit,680.0,150.0,crop,150.0,,,photo,https://t.co/sEThoFSj7w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272,en,1.1465117396279992e+18,https://pbs.twimg.com/media/D-k6WktXkAEu98z.jpg,397.0,828.0,,,,,,,,,,,,,,,,,,,,,,,,77,42,250,BlackGirlNerds,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Congratulations are in order for Halle Bailey. Disney has just announced Halle has been cast to play Ariel in the live-action adaptation of ‘The Little Mermaid’. #TheLittleMermaid https://t.co/sEThoFSj7w,1146511790337069057,tweet,https://pbs.twimg.com/profile_images/1488716952906436613/9LEdD1bM_normal.jpg,https://pbs.twimg.com/profile_banners/480819245/1643321353,Wed Feb 01 23:15:38 +0000 2012,The Intersection of Geek Culture and Black Feminism. Support our Patreon! https://t.co/YsNabDRHEN DMs open https://t.co/mbn0slWIGh,97770,185854,1124,,Black Girl Nerds,480819245,BlackGirlNerds,http://www.blackgirlnerds.com,True,,,positive,0.9799546599388123
